Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
3,1,2,1.2478360010048624,1.2182895154638471,2.0017967543404858,1.9992245855824866,2.5311529540009743,3.1575135645033385,2.0958809025665692,1.9957963188815973,2.678729887496133,2.226950102942267
4,1,2,1.1809875667326841,1.2672289802021708,4.582751372502023,9.069872510537351,2.404927875049277,2.688067592437921,1.8695445135489868,1.9061173841355077,2.700628421021154,2.4671201438595527
5,1,2,1.161867453438203,1.059049638094663,1.9047941649470213,1.8873218824020235,2.5155367890757274,2.252777447113685,1.8096637996932847,2.1563330899995647,5.256878901193882,6.519969114762356
7,2,0,1.299347298292689,1.3214932706084028,2.9086062898828726,2.2041846920696497,2.521720579863404,3.3525837861069467,2.141178808616877,2.405769384244877,3.035660388168382,3.4036656347957157
8,2,0,3.410245041727145,65.66934466822624,11.437511464625207,211.85107896681134,9.292749480540163,241.5298246009665,9.169749954075668,260.6960016234926,9.951011046932635,275.4333587283629
9,2,0,1.0383430897892416,1.1630867993436855,2.0755482666934473,1.77036785911101,2.394249766288468,2.100804868417001,2.09257737451019,1.9563979151639095,2.9428031269836126,2.1555889363217515
10,2,1,1.2036739630782933,1.5491554047088432,2.1094275616415192,2.1520417172146313,2.7038389773315674,4.357570671323876,2.0678802743018694,2.3071037639439793,2.6347267926047384,4.918943525630551
15,1,3,1.3869281782392058,1.2226345598595993,3.063103166128321,1.6078958644993158,2.0483616126417323,2.2332537620894204,1.8425680087041614,1.7425031346422295,2.1701327798181858,2.04557281278823
16,1,3,1.43120332449967,1.1910286229932427,2.4834411723961436,1.6494540998991227,2.669972287345283,2.211635345826137,2.3403160838491597,1.9422059077027582,4.931129748174229,2.1989515133596167
17,1,3,1.4900436854910781,1.2538414197060863,2.1800736742554943,1.6519870788468123,2.1462994311501284,2.286910765042201,1.8820982416539762,1.8567994247394957,1.9899158578656835,1.9081515437307865
18,1,0,223.3154686749118,41.642044672373885,1.7282260928860178,1.7327263114395395,1024.4015760588793,164.74542129427863,1.7097239632701609,1.663097596318654,2.724130170469269,2.0642735767309772
19,2,1,1.4220515455303249,1.3298076863309602,1.9552914205249816,1.6863293207356786,2.1392507377048386,2.712001028900201,1.851979818900532,2.084599769484324,2.1590286944456514,5.964776059292831
20,2,1,1.354572770495478,1.114222318596905,2.0616496695211595,2.200702761167405,2.5073880042368857,2.555090449206918,1.9724409208688254,2.0454217142137554,2.116903396447765,2.4266031794535374
21,2,2,4.415265214496632,1.1822166525924576,15.35367158489641,1.7882197131966169,12.288865213525925,2.502619203773065,12.047265534678619,1.9328846749226618,13.014941548530695,4.140600090013031
22,6,0,2.72039249834395,3.827967208618146,5.586683280360259,1.9556174310573822,2.63119530295257,4.2831411939692146,1.9044571382348527,2.4439909309211063,2.1317149148146934,3.8424799244914647
27,1,0,10.291036866946444,5.709284476811183,11.788230230043355,28.48837773489952,30.228719029145545,11.156677529077133,5.475663742959626,3.319802968553308,7.11864382674483,2.270682459459905
