Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
3,1,2,0.9851415525515389,4.996752865547177,1.3440458633100845,14.135810124219393,2.11614840805554,6.479329333941944,1.53709031768958,6.3233943274305195,2.108080719629847,3.589138818196475
4,1,2,0.991665394779535,1.3961537086618676,1.6139349370326193,2.277573649321998,2.1432702234289396,2.519030501711446,1.7245795899736043,1.5947745700112252,3.036341524443866,11.81634277429043
5,1,2,0.9427529084711949,0.8979967214634854,1.3681213412180127,1.4968743889340836,2.1278885128422003,1.8304390810634024,1.5216796683187441,1.5075230692789348,7.921219384674512,7.207894962347577
7,2,0,1.2310282049093175,1.9772746566303934,2.1189811935063396,3.964890050579004,2.5162458010893975,5.155609706416026,1.9729921395037004,3.6105084997095047,2.9545286523179137,11.620181047350862
8,2,0,1.212194810163258,1.0858714807884524,1.6021165955730357,1.5569111196530014,2.5795205744924883,2.0909960139371218,1.8901089652753795,1.6445070976951448,2.7651767702578707,3.1732304432583476
9,2,0,1.0234006800491782,1.2850177559532587,1.4281728521162294,4.7766412628881305,2.0719066769970813,2.4760432850400083,1.6550085447335314,1.6876028466110202,3.233135599974623,2.8689199216523753
10,2,1,1.0246929512339262,1.324626768752652,1.4889532037546567,1.287042626130725,2.1113942641988106,2.538957594743431,1.5314186917331265,1.7823429920414473,2.574699528014047,4.456220121898199
15,1,3,1.1847478736954828,1.207557385945459,2.1222247321435814,1.4184118586306957,1.9235785415902749,2.3068830996086005,1.5132033709533772,1.6548762905794134,1.6566219565288665,1.9378407964606752
16,1,3,1.1408578137989118,1.1638530142031436,2.5994047426421996,1.406075180149814,2.4761756423539363,2.313548273447949,1.980732942700923,1.5827880679561213,4.768762664079788,2.1533918290076173
17,1,3,1.2677955528094027,1.1412980730856754,2.329928584750278,1.5853883780780604,1.9553062977865083,2.1935498486636806,1.9242437415784257,1.7586869053048506,2.02340979392973,2.3733400518464274
18,1,0,145.67660057000393,4.450784202795021,1.6652752187061046,1.2794490897522188,663.1930273198958,14.451354467117577,1.7444600213443084,1.5561876665966803,2.9576965198141316,2.290217058783651
19,2,1,1.1388166650218525,1.323050964326154,1.6226223243129152,1.3982935666791578,2.165462564879364,1.952715574579537,1.6537120857735805,2.163752425955373,2.3423768861802436,5.851480248312002
20,2,1,0.9335541985072998,1.0973981545443388,1.4643713566217471,1.973132171209382,1.9391604157838769,2.047053580606787,1.620555021315602,1.4879738421376714,2.055006633670413,2.5341091336123287
21,2,2,1.0070982193436344,1.0715726986993552,1.4632895135090027,1.4415782246579196,1.9836179637629014,2.3077254344914366,1.478459927424164,1.716416517776729,2.6311078735742557,3.4557591737725155
22,6,0,0.4984901918181659,0.8015933731437258,1.7629925327495122,0.344711183523173,0.9034677764410087,1.1764941164215554,0.6910600079278311,0.7204948328308153,0.6872991690997579,1.6131718124246701
27,1,0,9.805878722499267,6.0590825170886236,8.988633898661107,24.71965701048395,15.59988589354811,9.079954272557709,3.6938125083684787,4.322549682878252,5.099792844386231,2.0438454557669106
28,1,0,107.11318744504968,2.735052259318995,2.4384684205063167,1.6274782111947785,528.1525065375417,3.2612036717197985,2.2386756392616904,2.5274925862381896,4.828972886382717,4.882475490836105
29,1,1,1.81649158939417,1.0705381329666133,11.586648471794192,2.192630099077114,2.3523089748344717,2.3285954734014203,2.4531462427429114,1.8429525386187393,4.887512027240362,2.2070659119569194
30,1,1,1.1350277493297756,1.264331990820874,2.498926384158072,1.3289603986333953,2.7582442056116165,2.0697127374188953,1.9412120740594634,1.60391948027255,2.9378481614018366,8.42911244474005
31,2,2,1.1311219751421355,1.004386483767442,1.6026042614529783,1.4281459362886735,2.2588218149834907,2.1918991477919385,1.8175857738287204,1.7535995205583585,2.479821053009049,2.8099745808559144
32,2,2,1.4458934201576645,1.2409217623706195,2.6640889052760026,1.7906400408741612,4.37943204494393,2.9165287838599796,3.401834465887259,2.0546242410339017,1.892421841437792,2.2146072445114426
34,6,0,1.3383543409134098,1.9978118515973158,1.8706477143432811,9.030520977661707,2.1429245508493833,3.8548915899342764,1.8199107573938769,2.007110086739967,4.188451027832423,4.161109869544185
35,6,0,1.285011543977365,0.9634402834201126,1.903606854448978,1.7550289527746255,2.557379457873649,1.7950452082341617,1.7161628922395382,1.6168974916507142,2.1232108237525416,5.292124568902322
36,3,3,1.4178880387873765,1.014691217105278,2.371271196409635,1.6886097286985715,2.6926310053205254,2.111098479410841,1.8139583803472572,1.5239368621298879,3.3644661466894976,3.1921491879555033
37,3,1,1.362907244550523,1.014802806123451,1.8896057882067492,1.5125644630935147,3.0158892962762045,2.4023268892074627,1.955120284751336,1.7332247692550307,2.463208877750515,2.8393230258467375
38,3,1,1.106761891767507,1.1918072489888456,1.5479019414005726,1.4322053172268507,2.1759364361798843,2.5091838831116036,1.4257952438661217,1.9388920151922677,2.074329847020735,2.8289830143781782
40,4,1,0.8946371606475519,0.9595425048274506,2.035307986962753,1.6589941818164176,1.797817229872784,2.3168568041090642,1.5652522136717864,1.7546459800953347,2.0904364202909735,2.492142548329156
