,0
JD,2459831
Date,9-8-2022
LST Range,20.606 -- 4.711 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1506
Total Number of Antennas,126
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 RF_maintenance: 29 digital_maintenance: 3 digital_ok: 88 not_connected: 3
Commanded Signal Source,
Antennas in Commanded State,0 / 126 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,13
Nodes Registering 0s,
Nodes Not Correlating,"N01, N02, N03, N04, N05, N08, N09, N10, N12, N13, N14, N15"
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,126 / 126 (100.0%)
Auto Metrics Done?,N
Redcal Done?,N
Never Flagged Antennas,0 / 126 (0.0%)
A Priori Good Antennas Flagged,"88 / 88 total a priori good antennas: 3, 5, 7, 9, 10, 15, 16, 17, 19, 20, 21, 29, 30, 31, 37, 38, 40, 41, 42, 45, 46, 51, 53, 54, 55, 56, 65, 66, 67, 68, 69, 71, 72, 73, 81, 83, 85, 86, 88, 93, 94, 98, 99, 100, 101, 103, 107, 109, 111, 112, 116, 117, 118, 122, 127, 128, 129, 130, 140, 141, 142, 143, 144, 156, 157, 158, 160, 161, 162, 163, 164, 165, 167, 169, 170, 176, 177, 178, 179, 181, 183, 184, 185, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,0 / 38 total a priori bad antennas: 
