,0
JD,2459936
Date,12-22-2022
LST Range,1.903 -- 10.578 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1612
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 9 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 94 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,69 / 201 (34.3%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,114 / 201 (56.7%)
Redcal Done?,N
Never Flagged Antennas,87 / 201 (43.3%)
A Priori Good Antennas Flagged,"43 / 94 total a priori good antennas: 3, 9, 15, 16, 17, 20, 21, 29, 40, 42, 54, 55, 56, 71, 72, 81, 86, 94, 100, 101, 103, 109, 111, 121, 122, 123, 128, 129, 130, 136, 143, 146, 147, 148, 149, 161, 164, 165, 170, 182, 183, 185, 189"
A Priori Bad Antennas Not Flagged,"36 / 107 total a priori bad antennas: 8, 22, 35, 43, 46, 61, 64, 73, 74, 77, 79, 89, 90, 95, 102, 115, 120, 125, 137, 139, 205, 211, 220, 221, 222, 227, 229, 237, 238, 239, 241, 245, 261, 324, 325, 333"
