,0
JD,2459860
Date,10-7-2022
LST Range,20.591 -- 6.612 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1862
Total Number of Antennas,180
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 dish_ok: 1 RF_maintenance: 35 RF_ok: 9 digital_maintenance: 11 digital_ok: 98 not_connected: 23
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 180 (0.0%)
Antennas in Commanded State (observed),0 / 180 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,16
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,51 / 180 (28.3%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,132 / 180 (73.3%)
Redcal Done?,N
Never Flagged Antennas,48 / 180 (26.7%)
A Priori Good Antennas Flagged,"60 / 98 total a priori good antennas: 7, 10, 19, 20, 21, 30, 37, 38, 45, 46, 51, 53, 54, 55, 68, 70, 71, 73, 81, 84, 86, 93, 98, 99, 101, 103, 108, 109, 111, 116, 117, 121, 122, 123, 140, 141, 142, 143, 144, 147, 156, 158, 160, 161, 162, 163, 164, 165, 167, 170, 176, 179, 181, 183, 184, 185, 186, 187, 190, 191"
A Priori Bad Antennas Not Flagged,"10 / 82 total a priori bad antennas: 4, 61, 82, 89, 90, 125, 136, 137, 148, 168"
