,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",N01,digital_ok,1.0,1.0,0.0,0.0,10.534426115113401,13.271002416449825,9.536479741424365,-1.3554627872846474,7.5759292226116015,5.097073815522472,6.212495420633299,1.7204166492393613,0.03661990571374175,0.3775661071742905,0.30141988926243096
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",N01,RF_maintenance,0.0,0.0,0.0,0.0,1.5278057162932792,1.2573349306523443,-1.626776142814747,-0.34107719244360635,-0.19994030801772486,-1.2123826814225045,3.1975667825914718,-0.049703868093402555,0.6694716766743803,0.6700616830432902,0.3753291854395126
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",N01,digital_ok,1.0,0.0,0.0,0.0,3.685806393801421,10.778127273947119,-0.0350348120980767,0.17287843583150767,-0.20131616274155692,0.4069070110883798,1.3993157831920993,1.2676789391856789,0.6697857946547315,0.6491983356697564,0.3672032613264717
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_7_report.html"" target=""_blank"">7</a>",N02,digital_ok,1.0,0.0,0.0,0.0,-1.25023886987602,-1.712919814949477,0.8642311311118739,3.2881805447037054,0.3155237329038845,-0.1199799147229897,9.727181633295558,5.443474443134083,0.6701137268845586,0.6558207039273051,0.3615622553907254
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_8_report.html"" target=""_blank"">8</a>",N02,RF_maintenance,0.0,0.0,0.0,0.0,0.27308999385437727,-1.5280323227042338,-0.7324279847006097,-0.18090968107941244,0.02423670878109783,0.2564943112085959,1.2103033281482813,2.023189707225777,0.672404185594444,0.6701490850742406,0.36207738354042257
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_9_report.html"" target=""_blank"">9</a>",N02,digital_ok,1.0,0.0,0.0,0.0,4.158842256031125,-0.7729833154201489,7.82536558454879,0.21925300597401173,3.385065275126497,0.6222981648599104,1.2083437654941807,1.5679836977095003,0.5239718804525264,0.6660104597614587,0.4284618683786115
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_10_report.html"" target=""_blank"">10</a>",N02,digital_ok,0.0,0.0,0.0,0.0,0.4221607973722757,-0.37291321547197576,1.9892184561438526,-0.8321153181679348,0.18869315946135998,1.2776484760760243,3.4377769725208456,1.3930386782028015,0.6513722103522579,0.6629803774252404,0.3694389227205606
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",N01,digital_ok,1.0,1.0,0.0,0.0,10.736880506037705,19.2183919116705,8.965969924280355,-1.1748458470467296,7.579750093419838,4.95619077195468,5.9322275627984995,2.712199956595701,0.037148532135204755,0.37445088446882174,0.28833910178705235
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",N01,digital_ok,1.0,1.0,0.0,0.0,10.792527149444465,-0.7769426213763609,9.505661497850564,0.3795185982178175,7.5817814812520234,1.6013856740653198,6.154748778854133,1.8424397497690228,0.03647555572316345,0.6722804967441313,0.5499731889078598
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",N01,digital_ok,1.0,0.0,0.0,0.0,0.7262492558207886,7.849844573484804,0.10993400749450918,0.42315095626179183,0.9114140798602848,0.38940099160731806,0.5332479561522318,0.5585817735303193,0.6744119437581492,0.6582397481157434,0.36765163940723616
