,0
JD,2459919
Date,12-5-2022
LST Range,3.696 -- 10.417 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1249
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 96 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,"N05, N20"
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,82 / 201 (40.8%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,139 / 201 (69.2%)
Redcal Done?,N
Never Flagged Antennas,59 / 201 (29.4%)
A Priori Good Antennas Flagged,"60 / 96 total a priori good antennas: 3, 7, 9, 15, 16, 17, 19, 29, 30, 37, 38, 40, 42, 44, 45, 51, 53, 54, 55, 56, 65, 66, 67, 68, 71, 72, 81, 86, 88, 93, 94, 100, 101, 103, 107, 109, 111, 118, 121, 122, 123, 127, 128, 130, 136, 140, 143, 146, 148, 158, 161, 165, 170, 181, 182, 183, 185, 187, 189, 191"
A Priori Bad Antennas Not Flagged,"23 / 105 total a priori bad antennas: 22, 35, 48, 61, 62, 64, 79, 82, 89, 95, 114, 115, 120, 125, 137, 139, 179, 207, 221, 238, 324, 325, 333"
