,0
JD,2459926
Date,12-12-2022
LST Range,23.962 -- 9.924 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1851
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 9 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 94 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,57 / 201 (28.4%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,93 / 201 (46.3%)
Redcal Done?,N
Never Flagged Antennas,108 / 201 (53.7%)
A Priori Good Antennas Flagged,"39 / 94 total a priori good antennas: 3, 7, 9, 15, 16, 19, 21, 29, 40, 42, 54, 55, 56, 71, 72, 81, 94, 100, 101, 103, 109, 111, 121, 122, 123, 128, 136, 143, 146, 147, 148, 149, 161, 165, 169, 170, 183, 185, 189"
A Priori Bad Antennas Not Flagged,"53 / 107 total a priori bad antennas: 4, 8, 22, 35, 43, 46, 48, 49, 61, 62, 64, 73, 74, 77, 79, 82, 89, 90, 95, 102, 114, 115, 120, 125, 132, 135, 137, 139, 166, 179, 201, 205, 206, 207, 211, 219, 220, 221, 222, 223, 224, 226, 227, 229, 237, 238, 241, 245, 261, 324, 325, 329, 333"
