,0
JD,2459953
Date,1-8-2023
LST Range,1.736 -- 11.698 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1851
Total Number of Antennas,196
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 9 dish_ok: 1 RF_maintenance: 50 RF_ok: 19 digital_ok: 93 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 196 (0.0%)
Antennas in Commanded State (observed),0 / 196 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,19
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,65 / 196 (33.2%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,121 / 196 (61.7%)
Redcal Done?,N
Never Flagged Antennas,75 / 196 (38.3%)
A Priori Good Antennas Flagged,"49 / 93 total a priori good antennas: 3, 5, 7, 9, 10, 15, 16, 29, 38, 40, 42, 54, 55, 56, 71, 72, 81, 85, 86, 93, 94, 101, 103, 106, 109, 111, 121, 122, 123, 128, 136, 140, 143, 146, 151, 158, 161, 165, 167, 170, 173, 182, 185, 187, 189, 191, 192, 193, 202"
A Priori Bad Antennas Not Flagged,"31 / 103 total a priori bad antennas: 8, 22, 35, 46, 48, 61, 62, 64, 73, 82, 89, 90, 95, 114, 115, 125, 132, 137, 139, 207, 211, 220, 221, 226, 237, 238, 239, 245, 324, 325, 333"
