,0
JD,2459900
Date,11-16-2022
LST Range,23.216 -- 9.169 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,889
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 52 RF_ok: 19 digital_ok: 98 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,N20
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,64 / 201 (31.8%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,128 / 201 (63.7%)
Redcal Done?,N
Never Flagged Antennas,73 / 201 (36.3%)
A Priori Good Antennas Flagged,"58 / 98 total a priori good antennas: 3, 7, 9, 15, 19, 21, 29, 30, 37, 38, 42, 51, 53, 54, 55, 56, 59, 66, 68, 71, 72, 81, 84, 86, 93, 94, 98, 101, 103, 107, 108, 109, 111, 117, 121, 122, 123, 127, 136, 142, 143, 155, 158, 161, 164, 165, 170, 181, 182, 183, 184, 185, 186, 187, 189, 190, 191, 202"
A Priori Bad Antennas Not Flagged,"33 / 103 total a priori bad antennas: 8, 35, 43, 48, 49, 61, 62, 64, 74, 79, 82, 89, 95, 115, 120, 125, 132, 137, 138, 139, 148, 149, 168, 207, 220, 221, 222, 223, 238, 324, 325, 329, 333"
