,0
JD,2459886
Date,11-2-2022
LST Range,22.287 -- 8.248 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1796
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 96 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,N20
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,73 / 201 (36.3%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,134 / 201 (66.7%)
Redcal Done?,N
Never Flagged Antennas,67 / 201 (33.3%)
A Priori Good Antennas Flagged,"54 / 96 total a priori good antennas: 3, 5, 21, 29, 31, 41, 51, 53, 54, 55, 56, 59, 65, 68, 71, 81, 83, 84, 88, 94, 98, 99, 100, 101, 103, 107, 108, 109, 111, 116, 117, 121, 122, 123, 124, 136, 140, 142, 143, 147, 161, 162, 165, 167, 169, 170, 181, 183, 184, 185, 186, 187, 190, 191"
A Priori Bad Antennas Not Flagged,"25 / 105 total a priori bad antennas: 35, 48, 49, 61, 62, 74, 102, 115, 125, 126, 137, 139, 168, 205, 206, 220, 221, 222, 223, 237, 238, 239, 241, 324, 329"
