,0
JD,2459840
Date,9-17-2022
LST Range,19.281 -- 21.280 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,372
Total Number of Antennas,105
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 dish_ok: 1 RF_maintenance: 25 digital_maintenance: 3 digital_ok: 72 not_connected: 1
Commanded Signal Source,
Antennas in Commanded State,0 / 105 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,10
Nodes Registering 0s,
Nodes Not Correlating,"N01, N03, N05, N07, N08, N09, N10, N12, N14"
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,103 / 105 (98.1%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,65 / 105 (61.9%)
Redcal Done?,N
Never Flagged Antennas,1 / 105 (1.0%)
A Priori Good Antennas Flagged,"72 / 72 total a priori good antennas: 3, 5, 15, 16, 17, 29, 30, 37, 38, 40, 41, 45, 46, 51, 53, 55, 56, 65, 66, 67, 68, 69, 71, 73, 81, 83, 84, 85, 86, 88, 91, 93, 94, 98, 99, 100, 101, 103, 105, 106, 107, 108, 109, 111, 112, 116, 117, 118, 121, 122, 123, 124, 127, 128, 129, 130, 143, 144, 156, 157, 158, 163, 164, 165, 176, 177, 178, 179, 184, 185, 186, 187"
A Priori Bad Antennas Not Flagged,1 / 33 total a priori bad antennas: 57
