,0
JD,2459895
Date,11-11-2022
LST Range,22.883 -- 8.840 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1850
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 52 RF_ok: 19 digital_ok: 98 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,N20
Nodes Not Correlating,"N07, N14"
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,92 / 201 (45.8%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,115 / 201 (57.2%)
Redcal Done?,N
Never Flagged Antennas,71 / 201 (35.3%)
A Priori Good Antennas Flagged,"57 / 98 total a priori good antennas: 3, 9, 20, 21, 29, 44, 45, 51, 54, 55, 56, 59, 66, 68, 71, 81, 83, 84, 94, 98, 99, 100, 101, 103, 108, 109, 111, 116, 117, 118, 121, 122, 123, 136, 140, 142, 143, 144, 146, 147, 155, 161, 162, 163, 164, 165, 169, 170, 182, 183, 184, 185, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,"30 / 103 total a priori bad antennas: 8, 35, 48, 49, 61, 62, 64, 79, 89, 90, 95, 97, 102, 115, 120, 125, 132, 139, 168, 205, 207, 220, 221, 223, 238, 239, 324, 325, 329, 333"
