,0
JD,2459923
Date,12-9-2022
LST Range,23.769 -- 9.725 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1850
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 96 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,58 / 201 (28.9%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,123 / 201 (61.2%)
Redcal Done?,N
Never Flagged Antennas,78 / 201 (38.8%)
A Priori Good Antennas Flagged,"52 / 96 total a priori good antennas: 3, 7, 9, 15, 16, 19, 21, 29, 30, 42, 51, 54, 55, 56, 68, 71, 72, 81, 83, 85, 86, 93, 94, 100, 101, 103, 106, 109, 111, 121, 122, 123, 128, 136, 143, 146, 147, 148, 149, 158, 161, 164, 165, 167, 169, 170, 183, 184, 185, 187, 189, 191"
A Priori Bad Antennas Not Flagged,"34 / 105 total a priori bad antennas: 8, 22, 43, 46, 48, 49, 61, 62, 64, 73, 74, 77, 79, 89, 90, 95, 102, 115, 120, 125, 135, 137, 139, 179, 205, 211, 220, 221, 227, 238, 245, 324, 325, 333"
