,0
JD,2459838
Date,9-15-2022
LST Range,20.569 -- 5.347 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1631
Total Number of Antennas,139
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 RF_maintenance: 32 RF_ok: 3 digital_maintenance: 3 digital_ok: 95 not_connected: 3
Commanded Signal Source,
Antennas in Commanded State,0 / 139 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,14
Nodes Registering 0s,"N10, N18"
Nodes Not Correlating,"N02, N04"
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,68 / 139 (48.9%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,110 / 139 (79.1%)
Redcal Done?,Y
Redcal Flagged Antennas,0 / 139 (0.0%)
Never Flagged Antennas,27 / 139 (19.4%)
A Priori Good Antennas Flagged,"72 / 95 total a priori good antennas: 3, 7, 9, 10, 19, 20, 21, 30, 31, 37, 38, 40, 41, 42, 45, 53, 54, 55, 56, 65, 66, 67, 68, 69, 71, 72, 73, 84, 85, 86, 88, 91, 93, 94, 98, 99, 101, 103, 105, 106, 107, 108, 109, 111, 112, 116, 117, 118, 121, 122, 123, 127, 128, 129, 130, 140, 141, 142, 156, 158, 160, 161, 165, 167, 169, 170, 177, 179, 181, 183, 190, 191"
A Priori Bad Antennas Not Flagged,"4 / 44 total a priori bad antennas: 82, 90, 135, 138"
