,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",N01,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,2.627512651609798,-0.2643444820190338,0.10521238497172096,1.5138252105104026,-0.4372662305696645,0.8813511952486869,0.24901895389435993,1.1227740115296354,0.7333658936185941,0.6419243690746512,0.27226172556974276,2.098932683467865,2.116070032119751
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",N01,RF_maintenance,0.0,0.0,0.0,0.0,1.0,0.0,0.9436087439488812,2.699111279074063,0.7298519939389649,1.4927889292809973,-0.2859519713795169,0.8329076426801608,0.8727894064154775,0.3382811744915242,0.7549143406272727,0.6344324978152932,0.2929398452620289,4.71720552444458,4.394412279129028
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",N01,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.20034957907833045,0.46970263305765536,0.5757361101301068,-0.9303133133620438,-0.11072153178854498,0.7053070709835365,0.11708890229139796,-0.08243731199460709,0.7534680864451141,0.6490484226496698,0.2707311154129567,1.8969060778617859,1.9403857290744781
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",N01,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,-0.7094716800308979,-0.13452897404396932,1.1354036909973837,1.15343435054772,0.3436334358032989,0.27575360133848387,4.598111134196249,2.4769285392434472,0.7464672008891151,0.6454871961884749,0.2748057644109071,4.313382625579834,4.921443939208984
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",N01,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.0750719055633762,-1.1109686414505815,0.16979995126985173,0.3483605225733528,0.30803450427465573,0.649415626283971,1.8664973535105343,0.4297274706898427,0.762313776155448,0.655051221539681,0.27490699317166045,1.8907944858074188,1.771865725517273
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",N01,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.8652608712303831,0.06403236434225476,0.6644691149141534,0.9691319410515261,0.407867471096143,0.9984350822712637,0.5822956461496598,0.025667658054192195,0.7463067832270224,0.6510137504872736,0.2738098337015538,2.0178179144859314,2.0529358983039856
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_18_report.html"" target=""_blank"">18</a>",N01,RF_maintenance,1.0,0.0,0.8387096774193549,0.0,1.0,0.0,9.23162711777132,11.506752912305654,-0.3379828521763335,0.10610746389615443,8.040932678086119,3.4310935809966896,38.86974419328342,20.086834127081683,0.7052671935713437,0.38183513140166064,0.3817487061378819,3.2729088068008423,1.9947654902935028
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_22_report.html"" target=""_blank"">22</a>",N06,not_connected,1.0,0.0,0.0,0.0,1.0,0.0,14.174697004426525,1.3771211699122052,-1.6327773523306515,-0.12940020261783022,-1.3884088914598318,-1.6148354283552508,0.17333675304646243,-2.2668784312886037,0.5598963253841414,0.592657748153861,0.20476644113402306,2.9735899567604065,3.2831910252571106
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_27_report.html"" target=""_blank"">27</a>",N01,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,10.285104988415934,12.913068473905389,8.925460609661647,9.910796914138336,-0.0023582538302083563,-0.5566115999911342,1.5651021461259795,1.1864982851520647,0.03190487069547307,0.037091396912909455,0.004202077230499256,1.3338093757629395,1.315125435590744
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_28_report.html"" target=""_blank"">28</a>",N01,RF_maintenance,1.0,0.8924731182795699,1.0,0.0,1.0,0.0,15.08401653450496,29.791012448413493,0.9630242755518348,0.4801027415323864,16.35780318895165,9.092842482377272,1.3331807863860765,16.92971399740571,0.3303173036709786,0.1283257331046519,0.18120833676547954,4.668648600578308,1.712027668952942
