,0
JD,2459948
Date,1-3-2023
LST Range,1.419 -- 11.371 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1849
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 9 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 94 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,65 / 201 (32.3%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,137 / 201 (68.2%)
Redcal Done?,N
Never Flagged Antennas,64 / 201 (31.8%)
A Priori Good Antennas Flagged,"63 / 94 total a priori good antennas: 3, 5, 7, 9, 10, 15, 16, 19, 20, 21, 29, 30, 31, 40, 41, 42, 54, 55, 56, 66, 67, 71, 72, 81, 86, 94, 98, 99, 100, 101, 103, 107, 109, 111, 116, 121, 122, 123, 128, 129, 130, 136, 143, 144, 146, 148, 149, 150, 158, 161, 162, 164, 165, 167, 170, 182, 183, 184, 185, 187, 189, 191, 202"
A Priori Bad Antennas Not Flagged,"33 / 107 total a priori bad antennas: 8, 22, 35, 43, 48, 49, 61, 62, 64, 74, 79, 82, 89, 90, 95, 114, 125, 132, 137, 205, 211, 220, 222, 223, 229, 237, 238, 239, 245, 261, 324, 325, 333"
