,0
JD,2459929
Date,12-15-2022
LST Range,0.287 -- 10.120 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1827
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 9 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 94 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,62 / 201 (30.8%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,102 / 201 (50.7%)
Redcal Done?,N
Never Flagged Antennas,98 / 201 (48.8%)
A Priori Good Antennas Flagged,"43 / 94 total a priori good antennas: 3, 5, 7, 9, 10, 15, 16, 21, 29, 40, 42, 54, 55, 56, 67, 71, 72, 81, 94, 100, 101, 109, 111, 112, 118, 121, 122, 123, 127, 128, 136, 140, 143, 146, 147, 148, 149, 161, 162, 165, 170, 185, 189"
A Priori Bad Antennas Not Flagged,"47 / 107 total a priori bad antennas: 4, 8, 22, 35, 43, 46, 48, 49, 61, 64, 73, 74, 77, 79, 82, 89, 90, 95, 102, 114, 115, 120, 125, 132, 135, 137, 139, 179, 201, 205, 206, 207, 211, 220, 221, 222, 223, 229, 237, 238, 239, 244, 245, 261, 324, 325, 329"
