,0
JD,2459855
Date,10-2-2022
LST Range,23.640 -- 6.770 hours
X-Engine Status,Y Y N Y Y Y Y N 
Number of Files,1305
Total Number of Antennas,180
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 dish_ok: 1 RF_maintenance: 36 RF_ok: 9 digital_maintenance: 11 digital_ok: 97 not_connected: 23
Commanded Signal Source,
Antennas in Commanded State,0 / 180 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,16
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,66 / 180 (36.7%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,133 / 180 (73.9%)
Redcal Done?,Y
Redcal Flagged Antennas,6 / 180 (3.3%)
Never Flagged Antennas,41 / 180 (22.8%)
A Priori Good Antennas Flagged,"62 / 97 total a priori good antennas: 3, 7, 10, 15, 19, 20, 21, 29, 30, 31, 37, 41, 42, 45, 46, 51, 53, 54, 55, 56, 68, 69, 71, 72, 73, 84, 86, 88, 93, 94, 101, 103, 105, 106, 108, 109, 111, 117, 118, 121, 122, 123, 128, 140, 141, 142, 144, 147, 156, 158, 160, 161, 167, 169, 170, 176, 178, 179, 181, 189, 190, 191"
A Priori Bad Antennas Not Flagged,"6 / 83 total a priori bad antennas: 82, 89, 90, 125, 138, 168"
