,0
JD,2459832
Date,9-9-2022
LST Range,18.754 -- 20.754 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,372
Total Number of Antennas,139
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 RF_maintenance: 32 RF_ok: 3 digital_maintenance: 3 digital_ok: 95 not_connected: 3
Commanded Signal Source,
Antennas in Commanded State,0 / 139 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,14
Nodes Registering 0s,N18
Nodes Not Correlating,N04
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,57 / 139 (41.0%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,89 / 139 (64.0%)
Redcal Done?,N
Never Flagged Antennas,39 / 139 (28.1%)
A Priori Good Antennas Flagged,"60 / 95 total a priori good antennas: 3, 7, 9, 10, 19, 20, 21, 29, 30, 31, 37, 38, 40, 41, 42, 45, 53, 54, 55, 56, 69, 71, 72, 73, 84, 86, 88, 91, 93, 94, 99, 101, 103, 105, 106, 107, 108, 118, 121, 122, 123, 128, 140, 141, 142, 144, 156, 158, 160, 161, 165, 167, 169, 170, 176, 177, 179, 181, 190, 191"
A Priori Bad Antennas Not Flagged,"4 / 44 total a priori bad antennas: 82, 90, 135, 138"
