,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",N01,digital_ok,1.0,1.0,0.0,0.0,11.066033357061066,13.871170074835183,11.076318676635612,-1.0015571662508103,9.929864530064197,6.982273469067871,0.15073626596928583,19.89096615292002,0.03177949558194556,0.34749317676021185,0.27649216386806386
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",N01,RF_maintenance,1.0,0.0,0.0,0.0,1.844132947739974,2.086686841248369,1.1786937983669563,-1.2098089742092908,17.013271871201503,2.2620835010657427,71.8834655640582,28.8868549957163,0.6270990442942691,0.6523102806297233,0.42013334238237604
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",N01,digital_ok,0.0,0.0,0.0,0.0,-0.047300506223068924,-0.014803263637288884,0.06911028517072312,-0.23013543681176665,0.23119660685109933,1.142942199645167,0.26237609759565067,-0.09158508146757717,0.6342577310969053,0.652347819438055,0.4151148301299105
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_7_report.html"" target=""_blank"">7</a>",N02,digital_ok,1.0,0.0,0.0,0.0,-1.2589352658653041,-0.0451247610888232,-1.3728407414749566,-0.2859671371055242,-0.8171200789463633,1.2016861264228238,12.736453545986206,7.819531569318481,0.6384953339990552,0.6548224658341265,0.40725316709546777
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_8_report.html"" target=""_blank"">8</a>",N02,RF_maintenance,0.0,0.0,0.0,0.0,0.373495180683303,-1.1042582768222753,-0.5578387057038225,-0.10811569166050267,-0.2343627187925918,1.042129172054102,1.0882044293939286,1.8848964433882966,0.6389382606864876,0.6527013128322203,0.40277948745212033
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_9_report.html"" target=""_blank"">9</a>",N02,digital_ok,1.0,0.0,0.0,0.0,4.439196449137279,-0.7904104167071359,9.170276935709188,-0.4206585154660628,3.7855236806434993,0.3787164667768414,-0.19907031400159111,-0.7277931507985672,0.4756465548024136,0.6513223904383377,0.4774611645960728
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_10_report.html"" target=""_blank"">10</a>",N02,digital_ok,0.0,0.0,0.0,0.0,-1.0447651800193383,-0.6627583369557725,-1.3264752630998748,-1.5248223242017125,-0.8841197225899934,0.9647372237376723,-0.05905162439453622,1.6353052361764289,0.6317718238902319,0.6496489536995461,0.40951084992123515
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",N01,digital_ok,1.0,1.0,0.0,0.0,11.271771644111785,17.447434556237578,10.44639951774764,-0.8932237053244906,9.933313686530896,6.784845895910141,-0.2877426829837809,2.839235457660845,0.03251025341953826,0.3511919491391627,0.2705929163456253
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",N01,digital_ok,1.0,1.0,0.0,0.0,11.334316578908698,-0.581270058023169,11.043260971783209,0.40939595161567605,9.940511980983967,1.8949225172455584,0.08169455906943938,3.8658651271364035,0.030929679100952207,0.65740345751101,0.5342974425739782
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",N01,digital_ok,1.0,0.0,0.0,0.0,1.1411890948704722,1.9188396864673356,0.37681274871923537,0.3838189403403529,1.7655528229650284,0.8555961602752049,7.5167720789474854,1.7246743261176385,0.6407071751116878,0.6571079019156746,0.4119926701542468
10,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_18_report.html"" target=""_blank"">18</a>",N01,RF_maintenance,1.0,1.0,0.6029173419773096,0.0,12.046341091078887,20.834991341002418,11.05561100732544,-0.32129438677277944,10.114970755254209,8.26727755635608,0.08368674862569361,12.737633301088286,0.028643588768666964,0.21244452127640395,0.1615434510178678
11,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_19_report.html"" target=""_blank"">19</a>",N02,digital_ok,1.0,0.0,0.0,0.0,-0.1389509142720452,-0.8685293476102021,-1.196889043528461,-0.6037296230187766,1.383565117250451,5.859061904042523,2.4437927610403567,0.35513144784212136,0.6395531456626761,0.6637221628320512,0.40122781547287245
