,0
JD,2459879
Date,10-26-2022
LST Range,22.701 -- 7.785 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1688
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 96 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,95
Total Number of Nodes,18
Nodes Registering 0s,"N09, N20"
Nodes Not Correlating,N07
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,98 / 201 (48.8%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,147 / 201 (73.1%)
Redcal Done?,N
Never Flagged Antennas,47 / 201 (23.4%)
A Priori Good Antennas Flagged,"67 / 96 total a priori good antennas: 7, 10, 15, 19, 21, 30, 31, 37, 38, 42, 44, 45, 51, 53, 54, 55, 59, 68, 71, 72, 81, 83, 84, 86, 88, 91, 93, 94, 98, 99, 100, 101, 103, 105, 106, 107, 108, 109, 111, 116, 117, 118, 121, 122, 123, 124, 130, 136, 140, 142, 143, 147, 158, 161, 164, 165, 167, 169, 170, 181, 183, 184, 185, 186, 187, 190, 191"
A Priori Bad Antennas Not Flagged,"18 / 105 total a priori bad antennas: 4, 8, 35, 64, 79, 132, 139, 168, 207, 220, 221, 222, 223, 237, 238, 324, 329, 333"
