,0
JD,2459875
Date,10-22-2022
LST Range,21.573 -- 7.594 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1862
Total Number of Antennas,183
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 dish_ok: 1 RF_maintenance: 51 RF_ok: 5 digital_maintenance: 1 digital_ok: 99 not_connected: 23
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 183 (0.0%)
Antennas in Commanded State (observed),0 / 183 (0.0%)
Cross-Polarized Antennas,146
Total Number of Nodes,16
Nodes Registering 0s,
Nodes Not Correlating,N09
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,64 / 183 (35.0%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,149 / 183 (81.4%)
Redcal Done?,N
Never Flagged Antennas,27 / 183 (14.8%)
A Priori Good Antennas Flagged,"76 / 99 total a priori good antennas: 3, 7, 10, 15, 17, 19, 20, 29, 30, 31, 37, 44, 45, 51, 53, 54, 55, 56, 59, 66, 67, 68, 71, 72, 81, 84, 86, 88, 91, 93, 94, 98, 101, 103, 105, 106, 107, 108, 109, 111, 117, 121, 122, 123, 124, 128, 136, 140, 141, 142, 143, 144, 146, 147, 158, 160, 161, 162, 164, 165, 167, 169, 170, 176, 177, 178, 181, 183, 184, 185, 186, 187, 189, 190, 191, 202"
A Priori Bad Antennas Not Flagged,"4 / 84 total a priori bad antennas: 4, 8, 137, 168"
