,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",N01,digital_ok,1.0,1.0,0.0,0.0,11.537632241167355,-0.3846020939891914,11.173482145617331,0.3118682270856689,8.626011445592534,0.6412570000360984,6.736960041886693,2.378693370856165,0.03587060402971282,0.7319008179003856,0.6224639804539014
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",N01,RF_maintenance,1.0,0.0,0.0,0.0,-0.2584152827758344,3.1143957178537063,1.2676903574712766,-0.8502037322186519,1.9575424240272705,0.30524894883608666,14.694968616893348,3.7185583837045115,0.7200875995283569,0.7274604483545554,0.3279639533805775
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",N01,digital_ok,0.0,0.0,0.0,0.0,0.09629020752412208,-0.11278816799942391,-0.18587048924359834,-0.39812200240268436,-0.22172264108727377,1.5869811824331237,0.455893176988077,1.1368985334647848,0.7242257112083467,0.7332224316811264,0.32121835367027635
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_7_report.html"" target=""_blank"">7</a>",N02,digital_ok,1.0,0.0,0.0,0.0,-1.6075886672656452,-1.3805754470381881,1.0212237781483782,3.5502323626615104,0.7362065139767562,0.30374323180018914,4.551804937323479,8.586567653735946,0.7190119525559526,0.7218113997014555,0.3158321803383842
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_8_report.html"" target=""_blank"">8</a>",N02,RF_maintenance,0.0,0.0,0.0,0.0,0.13145137785089084,-1.579692837414239,-1.079797667165135,-0.4780680419105822,0.13253595129638518,0.7143142059221922,1.1103824290035238,2.2111271873940344,0.7195770461047248,0.729194418199729,0.32014048153710195
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_9_report.html"" target=""_blank"">9</a>",N02,digital_ok,1.0,0.0,0.0,0.0,4.646527969277473,-0.5292624061039838,9.188515752283,-0.07596313858299288,4.820208111119592,0.8382395876026559,1.5123202346210523,2.8749071259400707,0.5795047945803464,0.725884951265717,0.3916283568397895
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_10_report.html"" target=""_blank"">10</a>",N02,digital_ok,1.0,0.0,0.0,0.0,0.7834263895462702,-0.5403313568378474,-1.331976786004349,-1.2319775195948661,0.09841455830856148,2.071480865851024,0.9338520321989408,5.098726439267255,0.7074007836912364,0.7231495213937943,0.3290101103976113
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",N01,digital_ok,1.0,1.0,0.0,0.0,11.967111013684425,0.22657892061988294,11.104217158413672,1.011915650353371,8.666307734997462,1.9237042240789042,6.63277787023391,1.6410433125533421,0.034828316798076395,0.7345010054653978,0.6109743407916843
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",N01,digital_ok,1.0,1.0,0.0,0.0,11.813866968866607,-1.2034982151397333,11.133583394542818,0.3072924312804395,8.63377286023848,1.5621014339524348,6.731205830155048,1.3276095816864149,0.03488040125140995,0.7358552636304064,0.6082564681530053
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",N01,digital_ok,0.0,0.0,0.0,0.0,-0.647907843124288,0.6309073629474707,0.0543235229106819,-0.207564308683229,0.3825396098843716,0.799218103750087,-0.010463897400178095,-0.09051553439280452,0.7299527369419879,0.739014244437648,0.32089248182493396
10,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_18_report.html"" target=""_blank"">18</a>",N01,RF_maintenance,1.0,1.0,0.0,0.0,12.580673465225257,11.561551871012083,11.128842375006833,-0.11814674427642823,8.787045769070426,4.306213270751013,6.690675332067595,10.326509874941625,0.02970975983818766,0.5519828771323821,0.46054022745510426
11,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_19_report.html"" target=""_blank"">19</a>",N02,digital_ok,1.0,0.0,0.0,0.0,-0.5909783365981948,-1.8531423424336362,-0.7526003761057842,3.64900898715195,4.053562952388878,46.539937547538024,2.0760108461526077,6.773996917265413,0.7281220861165486,0.7202666602891082,0.3170690600077678
12,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_20_report.html"" target=""_blank"">20</a>",N02,digital_ok,1.0,0.0,0.0,0.0,-1.1228329432907422,-1.0232417936778966,3.641877430131411,-1.0193575487743087,18.708674035235113,-0.8091088260382386,15.721110237429004,-1.9710987390583334,0.7135873016778591,0.7376791797161216,0.332289983336356
13,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_21_report.html"" target=""_blank"">21</a>",N02,digital_ok,1.0,0.0,0.0,0.0,0.010813159803314858,0.06983578776045879,-0.2587846418927203,4.830161766125896,0.56939493691702,1.2539046702535048,1.8608906344472504,6.81518638514479,0.714837421920662,0.7029882333495825,0.3193250741557443
14,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_22_report.html"" target=""_blank"">22</a>",N06,not_connected,0.0,0.0,0.0,0.0,-1.1154661752243142,-0.6741564855654794,0.42631546566067896,0.30108331666015337,-0.010103163483312819,0.5091850693226413,-0.017869237639883923,-0.8053427290466914,0.6845807174649011,0.7031435454282295,0.3240060768796913
15,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_27_report.html"" target=""_blank"">27</a>",N01,RF_maintenance,1.0,1.0,1.0,0.0,11.021659689202854,12.476640795371775,11.18578335293376,11.554668676845363,8.762721286653141,9.298251926100685,7.2080415213925795,6.780570686999224,0.0368392772322861,0.04117127681010526,0.004950983192239446
16,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_28_report.html"" target=""_blank"">28</a>",N01,RF_maintenance,1.0,0.0,0.5564559697460832,0.0,12.542377585385479,28.407393576105633,-1.5382059989519465,0.6973703514730764,4.099615384923855,8.342450174214461,5.160963336991501,11.156898147552063,0.456940352508652,0.2158196549096498,0.31822001704073527
17,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_29_report.html"" target=""_blank"">29</a>",N01,digital_ok,1.0,0.0,1.0,0.0,-1.4994146452115855,12.96091225982688,-0.1650782917140429,11.08927118602064,-0.09936199827526426,9.285969898251679,-0.4281509649176493,6.393764088001921,0.734799230470452,0.03835083646473675,0.6439053709358388
