,0
JD,2459924
Date,12-10-2022
LST Range,23.833 -- 9.790 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1850
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 96 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,60 / 201 (29.9%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,115 / 201 (57.2%)
Redcal Done?,N
Never Flagged Antennas,86 / 201 (42.8%)
A Priori Good Antennas Flagged,"49 / 96 total a priori good antennas: 3, 7, 9, 10, 15, 16, 17, 19, 20, 21, 29, 42, 51, 54, 55, 56, 68, 71, 72, 81, 85, 86, 93, 94, 100, 101, 103, 109, 111, 121, 122, 123, 128, 130, 136, 143, 146, 147, 148, 149, 161, 165, 170, 182, 183, 185, 187, 189, 191"
A Priori Bad Antennas Not Flagged,"39 / 105 total a priori bad antennas: 8, 22, 35, 43, 46, 48, 49, 62, 64, 73, 74, 77, 79, 82, 89, 95, 102, 114, 115, 120, 125, 132, 137, 139, 179, 205, 206, 207, 211, 220, 221, 222, 227, 238, 239, 241, 245, 324, 325"
