,0
JD,2459822
Date,8-30-2022
LST Range,18.094 -- 20.094 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,372
Total Number of Antennas,147
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 RF_maintenance: 32 RF_ok: 11 digital_maintenance: 3 digital_ok: 95 not_connected: 3
Commanded Signal Source,
Antennas in Commanded State,0 / 147 (0.0%)
Total Number of Nodes,15
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,N
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,105 / 147 (71.4%)
Redcal Done?,N
Never Flagged Antennas,42 / 147 (28.6%)
A Priori Good Antennas Flagged,"53 / 95 total a priori good antennas: 5, 9, 15, 19, 30, 51, 54, 55, 56, 68, 72, 73, 81, 83, 84, 88, 91, 93, 94, 98, 100, 101, 103, 105, 106, 107, 108, 109, 111, 117, 118, 121, 122, 123, 140, 141, 142, 144, 156, 160, 161, 165, 167, 169, 170, 179, 181, 185, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,0 / 52 total a priori bad antennas: 
