,0
JD,2459827
Date,9-4-2022
LST Range,18.427 -- 4.448 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1862
Total Number of Antennas,147
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 RF_maintenance: 32 RF_ok: 11 digital_maintenance: 3 digital_ok: 95 not_connected: 3
Commanded Signal Source,
Antennas in Commanded State,0 / 147 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,15
Nodes Registering 0s,"N09, N18"
Nodes Not Correlating,"N02, N04, N12"
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,74 / 147 (50.3%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,113 / 147 (76.9%)
Redcal Done?,Y
Redcal Flagged Antennas,2 / 147 (1.4%)
Never Flagged Antennas,18 / 147 (12.2%)
A Priori Good Antennas Flagged,"77 / 95 total a priori good antennas: 3, 5, 7, 9, 10, 15, 17, 19, 20, 21, 30, 31, 37, 40, 41, 42, 46, 53, 54, 55, 56, 68, 69, 71, 72, 73, 81, 83, 84, 86, 88, 91, 93, 94, 98, 99, 101, 103, 105, 106, 107, 108, 111, 116, 117, 118, 121, 122, 123, 128, 140, 141, 142, 144, 156, 157, 158, 160, 161, 164, 165, 167, 169, 170, 176, 177, 178, 179, 181, 183, 184, 185, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,0 / 52 total a priori bad antennas: 
