,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",N01,digital_ok,0.0,1.0,1.0,0.0,-1.0921253411485339,-0.7931346670744202,-0.16402639615144443,0.15423284759402583,0.8223338665511254,-0.4788209468642139,1.2619257962586332,0.5000236649350686,0.027125652928521482,0.023348412842609318,0.0020873822669326006
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",N01,RF_maintenance,0.0,1.0,1.0,0.0,-0.922208854421284,-0.8777848205771392,0.7081354924338865,0.1668477165451687,-0.1510588528316161,-1.0067854026020606,1.7952575094628829,0.12826035684514497,0.023715742834350257,0.023200961445103106,0.000778740912279975
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",N01,digital_ok,0.0,1.0,1.0,0.0,0.16466179578215154,-1.2948638928188831,-0.3684027899704465,-1.2036098009221252,0.6829882195671036,-0.29676813640448857,-0.16143142344064884,-1.0156625356100137,0.02373837374908611,0.023484863951720773,0.0007057088341120827
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",N01,digital_ok,0.0,1.0,1.0,0.0,-1.2386289494192784,0.17528820994914407,-0.4206438892863079,-0.15380590344464676,-0.2974878245694276,0.5772837186688782,-0.21427676374808707,0.3732806302824047,0.025793682420856272,0.02316513799448525,0.0017400139252203327
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",N01,digital_ok,0.0,1.0,1.0,0.0,-1.9674827165982158,-0.3930876524131754,-0.3194560440349751,-0.05381054923454297,-0.6850031278836524,-0.7895839331672259,0.34624128772026647,0.010016938073198962,0.023303386729766205,0.023087388163156867,0.0006239651245666297
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",N01,digital_ok,0.0,1.0,1.0,0.0,-1.546090519438858,-1.3657600692440477,-0.26543903061965113,0.2215466084681389,-0.7252457742198218,0.06127863112965654,-0.37579742995180593,0.32896851193671395,0.023399623422614493,0.023091787958878857,0.0007155265732334076
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_18_report.html"" target=""_blank"">18</a>",N01,RF_maintenance,0.0,1.0,1.0,0.0,1.8055483182209195,2.9718422568588143,-0.15035768692112111,0.03351448137398699,0.9804328338224154,1.3106277384770713,0.5985991517910915,0.7816831517364972,0.025524070665113086,0.02359639738377891,0.0015699778560713843
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_27_report.html"" target=""_blank"">27</a>",N01,RF_maintenance,1.0,1.0,1.0,0.0,2.3961435905990545,2.605048181971747,0.025032219439869437,-0.7979132905537488,3.5191743645091647,2.654022189039647,9.372518004343872,4.795947012479046,0.0234676454679182,0.02419498828196322,0.0006742408720773846
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_28_report.html"" target=""_blank"">28</a>",N01,RF_maintenance,1.0,1.0,1.0,0.0,-0.7620833549459392,4.845766013236735,-1.151535731940752,-0.8893519038006367,0.28211836088223763,9.436810099141116,-0.1522086348939781,9.198430179582024,0.0237864481136292,0.024170964850873857,0.0006296841358092572
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_29_report.html"" target=""_blank"">29</a>",N01,digital_ok,0.0,1.0,1.0,0.0,0.13980667992364068,1.1262788694199246,-1.9461610787006218,-2.718100081809648,0.5706281230039846,-0.13284294055327878,0.13011997229614528,-1.1731333937695576,0.026257540003634706,0.023883808805716063,0.0016028623060125994
10,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_30_report.html"" target=""_blank"">30</a>",N01,digital_ok,0.0,1.0,1.0,0.0,-0.8636994391165492,-0.2863432564488698,-1.3172027880466393,-1.4443042889834914,1.6166179529344666,1.4131625137646093,-0.12462754521077524,2.059454861035259,0.023647144203466502,0.023621956260901595,0.0005791587096724382
11,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_36_report.html"" target=""_blank"">36</a>",N03,RF_maintenance,1.0,1.0,1.0,0.0,75.05789355653124,68.95967435958632,16.281944848552296,12.944516100060193,6.592986382916972,5.715997466068641,13.889924738620095,15.066900994549435,0.020357914674216996,0.020139368879311895,0.0006890989885974055
12,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_37_report.html"" target=""_blank"">37</a>",N03,digital_ok,1.0,1.0,1.0,0.0,70.315764746771,53.546449581964765,14.974431210945887,13.745884598136627,8.958692521607887,3.2226470286512123,18.036792319588674,11.61529193021089,0.01998072910020056,0.019526491669289485,0.0005104722531244665
