,0
JD,2459815
Date,8-23-2022
LST Range,17.638 -- 19.638 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,372
Total Number of Antennas,147
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 RF_maintenance: 32 RF_ok: 11 digital_maintenance: 3 digital_ok: 95 not_connected: 3
Commanded Signal Source,
Antennas in Commanded State,0 / 147 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,15
Nodes Registering 0s,N18
Nodes Not Correlating,N10
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,53 / 147 (36.1%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,101 / 147 (68.7%)
Redcal Done?,N
Never Flagged Antennas,40 / 147 (27.2%)
A Priori Good Antennas Flagged,"58 / 95 total a priori good antennas: 3, 5, 7, 19, 30, 37, 38, 45, 51, 53, 67, 73, 81, 83, 84, 88, 91, 93, 94, 98, 99, 101, 103, 105, 106, 107, 108, 109, 111, 112, 117, 118, 121, 122, 123, 127, 128, 129, 130, 140, 141, 142, 144, 156, 158, 160, 161, 165, 167, 169, 170, 177, 179, 181, 186, 189, 190, 191"
A Priori Bad Antennas Not Flagged,"3 / 52 total a priori bad antennas: 82, 90, 135"
