,0
JD,2459863
Date,10-10-2022
LST Range,20.778 -- 6.800 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1862
Total Number of Antennas,180
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 dish_ok: 1 RF_maintenance: 35 RF_ok: 9 digital_maintenance: 11 digital_ok: 98 not_connected: 23
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 180 (0.0%)
Antennas in Commanded State (observed),0 / 180 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,16
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,50 / 180 (27.8%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,131 / 180 (72.8%)
Redcal Done?,N
Never Flagged Antennas,49 / 180 (27.2%)
A Priori Good Antennas Flagged,"64 / 98 total a priori good antennas: 3, 7, 15, 19, 21, 29, 30, 31, 37, 38, 42, 45, 46, 51, 53, 54, 55, 56, 68, 71, 72, 73, 81, 84, 86, 93, 94, 98, 99, 101, 103, 108, 109, 111, 117, 121, 122, 123, 128, 140, 141, 142, 143, 147, 156, 158, 160, 161, 162, 165, 167, 170, 176, 177, 178, 179, 183, 184, 185, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,"15 / 82 total a priori bad antennas: 35, 61, 89, 90, 125, 136, 137, 154, 168, 220, 237, 238, 322, 324, 325"
