,0
JD,2459816
Date,8-24-2022
LST Range,17.702 -- 20.851 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,505
Total Number of Antennas,147
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 RF_maintenance: 32 RF_ok: 11 digital_maintenance: 3 digital_ok: 95 not_connected: 3
Commanded Signal Source,
Antennas in Commanded State,0 / 147 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,15
Nodes Registering 0s,N18
Nodes Not Correlating,N10
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,50 / 147 (34.0%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,106 / 147 (72.1%)
Redcal Done?,Y
Redcal Flagged Antennas,10 / 147 (6.8%)
Never Flagged Antennas,25 / 147 (17.0%)
A Priori Good Antennas Flagged,"73 / 95 total a priori good antennas: 5, 7, 16, 19, 30, 31, 37, 38, 41, 42, 45, 51, 53, 55, 56, 65, 66, 67, 69, 71, 72, 73, 81, 83, 84, 86, 88, 91, 93, 94, 98, 101, 103, 105, 106, 107, 108, 109, 111, 112, 116, 117, 118, 121, 122, 123, 127, 128, 129, 130, 140, 141, 142, 143, 144, 156, 158, 160, 161, 162, 165, 167, 169, 170, 177, 179, 181, 185, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,"3 / 52 total a priori bad antennas: 82, 90, 135"
