,0
JD,2459890
Date,11-6-2022
LST Range,22.556 -- 8.507 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1849
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 96 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,N20
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,65 / 201 (32.3%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,126 / 201 (62.7%)
Redcal Done?,N
Never Flagged Antennas,75 / 201 (37.3%)
A Priori Good Antennas Flagged,"55 / 96 total a priori good antennas: 3, 7, 10, 15, 16, 17, 19, 20, 29, 30, 37, 44, 51, 54, 55, 56, 59, 68, 71, 72, 81, 84, 86, 88, 94, 99, 101, 103, 108, 109, 111, 117, 121, 122, 123, 136, 140, 142, 143, 144, 158, 161, 162, 164, 165, 169, 170, 183, 184, 185, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,"34 / 105 total a priori bad antennas: 8, 35, 43, 46, 48, 49, 61, 62, 64, 73, 74, 79, 82, 89, 90, 95, 102, 115, 120, 125, 132, 137, 139, 148, 149, 168, 205, 207, 220, 221, 238, 324, 325, 333"
