,0
JD,2459850
Date,9-27-2022
LST Range,22.679 -- 7.893 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1712
Total Number of Antennas,177
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 dish_ok: 1 RF_maintenance: 35 RF_ok: 9 digital_maintenance: 11 digital_ok: 95 not_connected: 23
Commanded Signal Source,
Antennas in Commanded State,0 / 177 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,16
Nodes Registering 0s,
Nodes Not Correlating,N05
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,64 / 177 (36.2%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,132 / 177 (74.6%)
Redcal Done?,Y
Redcal Flagged Antennas,9 / 177 (5.1%)
Never Flagged Antennas,30 / 177 (16.9%)
A Priori Good Antennas Flagged,"72 / 95 total a priori good antennas: 3, 5, 7, 10, 15, 19, 21, 29, 30, 31, 37, 38, 40, 41, 42, 45, 46, 51, 53, 54, 55, 56, 68, 69, 71, 72, 73, 84, 86, 88, 91, 93, 94, 98, 101, 103, 105, 108, 109, 111, 117, 121, 122, 123, 124, 128, 130, 140, 141, 142, 144, 147, 156, 158, 160, 161, 164, 165, 167, 169, 170, 176, 177, 178, 179, 181, 183, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,"7 / 82 total a priori bad antennas: 4, 89, 90, 125, 136, 137, 148"
